Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A18416	We should ban cosmetic surgery for minors	against	['cosmetic', 'surgery', 'might', 'be', 'the', 'only', 'hope', 'for', 'children', 'born', 'with', 'disfigurements', 'that', 'would', 'have', 'severe', 'impact', 'on', 'self-esteem', 'and', 'lead', 'to', 'psychological', 'issues', 'and', 'childhood', 'trauma.']	1	0	0
A18421	We should ban algorithmic trading	against	['algorithmic', 'trading', 'can', 'do', 'a', 'job', 'that', 'humans', 'are', 'not', 'able', 'to', 'do']	1	0	0
A18422	We should abolish the Olympic Games	against	['they', 'increase', 'tourist', 'activities', 'and', 'are', 'a', 'boost', 'to', 'the', 'local', 'economy.']	1	0	1
A18426	We should adopt gender-neutral language	against	"['gender-neutral', 'language', ""doesn't"", 'always', 'help', 'people', 'clearly', 'communicate', 'what', 'they', 'mean']"	1	0	0
A18431	We should stop the development of autonomous cars	against	['developing', 'autonomous', 'cars', 'is', 'a', 'necessity.', 'it', 'would', 'make', 'roads', 'and', 'travel', 'much', 'safer', 'as', 'car', 'accidents', 'account', 'for', 'an', 'incredible', 'amount', 'of', 'deaths.', 'there', 'would', 'be', 'no', 'more', 'drunk', 'and', 'distracted', 'driving', 'accidents.']	1	0	0
A18445	We should ban algorithmic trading	against	['this', 'helps', 'traders', 'make', 'more', 'informed', 'decisions']	1	0	0
A18447	We should oppose collectivism	against	['collectivism', 'bands', 'people', 'together', 'to', 'solve', 'problems', 'in', 'their', 'communities']	1	0	0
A18467	We should end mandatory retirement	against	['if', 'retirees', 'continue', 'to', 'work', 'past', 'retirement', 'age,', 'there', 'will', 'never', 'be', 'a', 'natural', 'progression', 'through', 'the', 'workplace', 'for', 'the', 'younger', 'generation.']	1	0	1
A18479	We should end the use of economic sanctions	against	['economic', 'sanctions', 'are', 'very', 'effective', 'in', 'dealing', 'with', 'countries', 'who', 'have', 'many', 'human', 'rights', 'abuses', 'on', 'their', 'record.']	1	0	0
A18481	We should ban telemarketing	against	['Telemarketing', 'involves', 'lower', 'overhead', 'costs', 'and', 'thus', 'saves', 'companies', 'money.']	1	0	1
A19003	We should adopt a multi-party system	against	['multiple', 'parties', 'make', 'choosing', 'a', 'leader', 'harder']	1	0	0
A19013	We should adopt gender-neutral language	against	['adopting', 'gender', 'neutral', 'language', 'would', 'be', 'expensive', 'and', 'a', 'waste', 'of', 'resources', 'which', 'could', 'be', 'better', 'used', 'elsewhere']	1	0	1
A19033	We should adopt an austerity regime	against	['austerity', 'regimes', 'tend', 'to', 'increase', 'unemployment,', 'as', 'government', 'reduction', 'of', 'spending', 'of', 'leads', 'to', 'retrenchment', 'of', 'worker']	1	0	1
A19042	We should introduce compulsory voting	against	['compulsory', 'voting', 'should', 'not', 'be', 'necessary', 'because', 'people', 'will', 'vote', 'for', 'anyone', 'without', 'researching', 'which', 'could', 'skew', 'outcomes.']	1	0	0
A19050	We should ban cosmetic surgery	against	"['cosmetic', 'surgery', 'boosts', ""people's"", 'self', 'esteem.']"	1	0	0
A19052	We should subsidize embryonic stem cell research	against	"['there', 'are', 'other', 'stem', 'cells', 'that', ""aren't"", 'from', 'embryos', 'that', 'could', 'be', 'used', 'instead.']"	1	0	0
A19056	We should adopt a zero-tolerance policy in schools	against	['We', 'should', 'not', 'adopt', 'zero', 'tolerance', 'policies', 'because', 'they', 'have', 'not', 'improved', 'school', 'discipline', 'in', 'other', 'districts,', 'only', 'introduced', 'more', 'punishments', 'for', 'students.']	1	0	0
A19070	We should ban missionary work	against	['missionaries', 'are', 'necessary', 'as', 'they', 'provide', 'education,', 'health', 'care,', 'and', 'more', 'to', 'those', 'in', 'need.']	1	1	0
A19091	We should ban algorithmic trading	against	['trading', 'using', 'an', 'algorithm', 'is', 'more', 'accurate,', 'quicker,', 'and', 'easier.']	1	0	1
A19097	We should ban algorithmic trading	against	['algorithmic', 'trading', 'merely', 'enables', 'better', 'decisions', 'in', 'investments', 'utilising', 'technology', 'and', 'intelligence']	1	0	1
A19099	We should subsidize Wikipedia	against	['wikipedia', 'often', 'contains', 'false', 'information', 'and', 'so', 'can', 'lead', 'to', 'people', 'believing', 'that', 'have', 'no', 'validity', 'in', 'reality.']	1	1	0
A19101	We should ban telemarketing	against	['telemarketing', 'allows', 'small', 'businesses', 'to', 'save', 'money', 'by', 'reducing', 'overhead', 'costs.']	1	0	1
A19105	We should ban algorithmic trading	against	['algorithmic', 'trading', 'enables', 'a', 'more', 'level', 'playing', 'field', 'in', 'the', 'trading', 'of', 'shares.']	1	0	1
A19121	We should ban human cloning	against	"['we', ""shouldn't"", 'ban', 'human', 'cloning', 'as', 'it', 'could', 'help', 'aid', 'genetic', 'medical', 'problems']"	1	0	0
A19129	We should cancel pride parades	against	"['it', 'would', 'be', 'a', 'huge', 'step', 'backwards,', 'essentially', 'telling', 'the', 'lgbt', 'community', 'not', 'to', 'have', '""pride""', 'in', 'who', 'they', 'are', 'anymore']"	1	0	0
A19132	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'are', 'our', 'future', 'and', 'provide', 'many', 'benefits']	1	0	0
A19143	We should abolish intellectual property rights	against	['we', 'should', '', 'not', 'abolish', 'intellectual', 'property', 'rights', 'because', 'people', 'should', 'get', 'credit', 'for', 'their', 'work.']	1	0	1
A19164	We should subsidize journalism	against	"['good', 'journalists', 'already', 'make', 'enough', 'money', 'to', 'survive', 'and', 'their', 'companies', ""don't"", 'need', 'to', 'get', 'more', 'money', 'from', 'the', 'government.']"	1	1	1
A19165	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'perfectly', 'valid', 'marketing', 'approach,', 'and', 'is', 'a', 'primary', 'driver', 'of', 'economic', 'activity.']	1	0	1
A19184	We should limit judicial activism	against	"['judicial', 'activism', 'allows', 'lawful', 'recourse', 'in', 'circumstances', 'of', 'possible', 'justice', 'miscarriages,', 'and', 'is', 'an', 'extra', 'protection', 'against', 'possible', 'corruption', 'and', 'obstructive', ""'influence'"", 'in', 'the', 'higher', 'court.']"	1	1	0
A19185	We should fight for the abolition of nuclear weapons	against	['they', 'are', 'a', 'deterrent', 'for', 'foreign', 'forces', 'not', 'to', 'attack', 'smaller', 'countries']	1	1	0
A19192	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'are', 'so', 'valuable', 'for', 'the', 'future', 'in', 'an', 'ever', 'more', 'congested', 'world', 'so', 'we', 'need', 'to', 'invest', 'more', 'in', 'them.']	1	0	0
A19196	We should abandon the use of school uniform	against	['school', 'uniforms', 'help', 'everyone', 'feel', 'more', 'like', 'each', 'other', 'and', 'takes', 'the', 'focus', 'off', 'their', 'clothes', 'and', 'allows', 'for', 'more', 'focus', 'on', 'learning.']	1	1	0
A19199	We should ban human cloning	against	"['human', 'cloning', 'can', 'help', 'doctors', 'find', 'a', 'cure', 'for', 'illnesses', 'we', 'otherwise', ""won't"", 'be', 'able', 'to', 'survive']"	1	0	0
A19248	We should limit executive compensation	against	['in', 'a', 'competitive', 'market', 'companies', 'have', 'to', 'attract', 'the', 'best', 'talent']	1	1	1
A19271	We should ban telemarketing	against	"['we', ""shouldn't"", 'ban', 'telemarketing', 'because', 'it', 'is', 'a', 'useful', 'way', 'to', 'make', 'sales', 'and', 'it', ""isn't"", 'overly', 'abusive', 'to', 'people']"	1	1	1
A19286	We should subsidize student loans	against	['we', 'should', 'not', 'subsidize', 'student', 'loans', 'because', 'students', 'should', 'have', 'worked', 'to', 'pay', 'for', 'college', 'instead', 'of', 'going', 'into', 'debt.']	1	0	1
A19288	We should abolish the Olympic Games	against	['we', 'should', 'not', 'abolish', 'the', 'olympic', 'games', 'because', 'it', 'brings', 'the', 'world', 'together', 'to', 'celebrate', 'sporting', 'greatness.']	1	0	0
A19291	We should ban algorithmic trading	against	['if', 'the', 'technology', 'exists', 'then', 'it', 'should', 'be', 'okay', 'to', 'use', 'it']	1	0	1
A19296	We should ban human cloning	against	['human', 'cloning', 'opens', 'up', 'a', 'path', 'never', 'before', 'filled', 'with', 'benefits', 'for', 'human', 'beings,', 'allowing', 'in', 'the', 'future', 'the', 'eradication', 'of', 'many', 'diseases.']	1	0	0
A19304	We should introduce compulsory voting	against	['we', 'shouldnt', 'because', 'people', 'might', 'just', 'vote', 'for', 'anyone', 'if', 'they', 'have', 'no', 'interest', 'in', 'politics', 'and', 'could', 'sway', 'the', 'vote.']	1	1	0
A19311	We should end mandatory retirement	against	['it', 'provides', 'more', 'jobs', 'for', 'people', 'that', 'need', 'to', 'earn', 'an', 'income', 'for', 'their', 'families,', 'so', 'mandatory', 'retirement', 'is', 'a', 'good', 'idea']	1	0	1
A19314	We should abolish intellectual property rights	against	"['we', 'should', 'not', 'abolish', 'intellectual', 'property', 'rights', 'because', 'it', 'protects', 'that', ""person's"", 'claim', 'to', 'their', 'inventions', 'and', 'discoveries.']"	1	0	1
A19327	We should subsidize student loans	against	['student', 'loans', 'should', 'not', 'be', 'subsidized', 'as', 'the', 'enhanced', 'education', 'they', 'receive', 'will', 'allow', 'the', 'students', 'to', 'go', 'on', 'to', 'better', 'paying', 'jobs.']	1	0	1
A19333	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'allow', 'those', 'with', 'disabilities', 'that', 'hinder', 'driving', 'to', 'be', 'able', 'to', 'travel', 'to', 'appointments,', 'shopping', 'and', 'social', 'events,', 'and', 'not', 'to', 'live', 'isolated', 'from', 'others.']	1	0	0
A19358	We should subsidize journalism	against	['journalism', 'can', 'make', 'enough', 'income', 'to', 'support', 'itself', 'as', 'is', 'seen', 'by', 'the', 'countless', 'successful', 'media', 'outlets']	1	0	0
A19361	We should ban missionary work	against	['missionary', 'work', 'allows', 'volunteers', 'to', 'do', 'productive', 'work', 'in', 'a', 'foreign', 'country']	1	0	0
A19365	We should adopt a zero-tolerance policy in schools	against	['teaching', 'children', 'to', 'think', 'for', 'themselves', 'and', 'learn', 'based', 'on', 'their', 'own', 'actions', 'is', 'important', 'to', 'their', 'growth.', '', 'stunting', 'them', 'with', 'zero-tolerance', 'does', 'no', 'one', 'any', 'favors.']	1	0	0
A19366	We should ban the use of child actors	against	['children', 'provide', 'unique', 'storytelling', 'opportunities', 'for', 'movies', 'and', 'should', 'not', 'be', 'banned', 'as', 'long', 'as', 'they', 'are', 'properly', 'raised', 'and', 'cared', 'for.']	1	0	1
A19372	We should limit executive compensation	against	['executive', 'compensation', 'encourages', 'them', 'to', 'work', 'for', 'their', 'pay']	1	0	1
A19377	We should limit judicial activism	against	['judicial', 'activism', 'is', 'necessary', 'to', 'make', 'sound', 'decisions']	1	0	0
A19389	We should abolish intellectual property rights	against	"['intellectual', 'property', 'rights', ""shouldn't"", 'be', 'abolished', 'because', 'it', 'helps', 'to', 'ensure', 'the', 'originator', 'is', 'reimbursed', 'accurately', 'for', 'their', 'ideas.']"	1	0	1
A19390	We should adopt an austerity regime	against	['an', 'austerity', 'regime', 'would', 'be', 'harmful']	1	0	0
A19391	We should adopt a multi-party system	against	['a', 'multi-party', 'system', 'will', 'lack', 'real', 'leadership', 'and', 'will', 'mean', 'that', 'policies', 'often', 'end', 'up', 'being', 'diluted', 'or', 'not', 'passed', 'at', 'all', 'as', 'a', 'majority', 'can', 'not', 'be', 'reached.']	1	1	0
A19392	We should ban private military companies	against	['private', 'military', 'companies', 'are', 'made', 'up', 'of', 'soldiers', 'that', 'are', 'probably', 'much', 'better', 'trained', 'than', 'the', 'kids', 'we', 'currently', 'send', 'to', 'military.']	1	1	0
A19405	We should ban whaling	against	['whaling', 'provides', 'jobs', 'for', 'many', 'people']	1	0	1
A19411	We should adopt an austerity regime	against	['The', 'free', 'market', 'knows', 'best', 'how', 'to', 'get', 'out', 'of', 'a', 'recession.', 'Any', 'government', 'involvment', 'would', 'worsen', 'the', 'economic', 'situation.']	1	0	1
A19413	We should ban factory farming	against	['it', 'is', 'the', 'only', 'way', 'we', 'currently', 'have', 'to', 'feed', 'the', 'masses.']	1	0	0
A19415	We should subsidize journalism	against	['there', 'is', 'simply', 'no', 'need,', 'there', 'is', 'enough', 'money', 'in', 'journalism', 'and', 'plenty', 'of', 'valuable,', 'objective', 'sources', 'available']	1	0	0
A19421	We should abolish safe spaces	against	['We', 'should', 'not', 'abolish', 'safe', 'spaces', 'because', 'people', 'who', 'have', 'PTSD', 'will', 'disengage', 'from', 'universities', 'and', 'other', 'spaces', 'if', 'they', 'cannot', 'participate', 'safely.']	1	0	0
A19425	We should abandon the use of school uniform	against	['school', 'uniforms', 'should', 'still', 'be', 'used', 'because', 'they', 'can', 'increase', 'student', 'focus']	1	0	0
A19443	We should ban cosmetic surgery for minors	against	['minors', 'should', 'be', 'able', 'to', 'make', 'decisions', 'to', 'have', 'cosmetic', 'surgery', 'if', 'it', 'will', 'help', 'their', 'self-confidence.']	1	0	0
A19446	We should abolish the Olympic Games	against	['We', 'should', 'not', 'abolish', 'the', 'Olympic', 'Games', 'as', 'they', 'are', 'viewed', 'as', 'the', 'pinnacle', 'of', 'success', 'for', 'many', 'athletes', 'around', 'the', 'world.']	1	0	0
A19461	We should limit judicial activism	against	['judges', 'are', 'in', 'a', 'position', 'to', 'make', 'a', 'positive', 'change', 'in', 'the', 'world,', 'and', 'should', 'be', 'encouraged', 'to', 'use', 'activism', 'to', 'do', 'so']	1	1	0
A19462	We should ban telemarketing	against	['Banning', 'telemarketing', 'will', 'create', 'job', 'losses', 'for', 'many', 'people', 'who', 'work', 'in', 'this', 'industry.']	1	0	1
A19465	We should ban whaling	against	['whaling', 'is', 'a', 'traditional', 'occupation', 'of', 'some', 'cultures', 'and', 'their', 'cultural', 'heritage', 'would', 'be', 'lost', 'if', 'they', 'were', 'not', 'able', 'to', 'continue', 'whaling.']	1	0	0
A19467	We should ban human cloning	against	['human', 'cloning', 'allows', 'for', 'the', 'study', 'of', 'genetic', 'disorders,', 'opening', 'the', 'door', 'for', 'huge', 'leaps', 'in', 'medical', 'science', 'and', 'disease', 'cures.']	1	0	0
A19486	We should abolish intellectual property rights	against	['people', 'have', 'the', 'right', 'to', 'profit', 'from', 'their', 'ideas']	1	0	1
A19489	We should ban human cloning	against	['we', 'should', 'not', 'ban', 'human', 'cloning', 'because', 'it', 'can', 'help', 'save', 'lifes']	1	0	0
A19492	We should ban telemarketing	against	['telemarketing', 'could', 'bring', 'worthwhile', 'products', 'to', 'the', 'attention', 'of', 'people', 'who', 'would', 'not', 'otherwise', 'be', 'aware', 'of', 'them.']	1	1	1
A19494	We should end the use of economic sanctions	against	['economic', 'sanctions', 'must', 'be', 'retained', 'as', 'it', 'is', 'the', 'only', 'way', 'in', 'which', 'dishonest', 'countries', 'can', 'be', 'made', 'to', 'mend', 'their', 'ways.']	1	1	0
A20001	We should ban factory farming	against	['this', 'method', 'increases', 'meat', 'products', 'to', 'meet', 'the', 'high', 'demand.']	1	0	0
A20007	We should limit executive compensation	against	['executive', 'compensation', 'is', 'simply', 'part', 'of', 'a', 'modern', 'remuneration', 'package,', 'and', 'just', 'as', 'with', 'basic', 'salaries,', 'and', 'attractive', 'compensation', 'scheme', 'is', 'needed', 'to', 'attract', 'the', 'best', 'talent', 'to', 'an', 'organisation.']	1	1	1
A20016	We should abolish intellectual property rights	against	"['people', 'that', 'come', 'up', 'with', 'intellectual', 'property', 'should', 'have', 'the', 'right', 'to', 'it', 'and', 'not', 'have', 'to', 'share', 'it', 'with', 'others', 'if', 'they', ""don't"", 'want', 'to']"	1	0	1
A20029	We should ban the use of child actors	against	['providing', 'child', 'actors', 'are', 'still', 'taught', 'school', 'subjects', 'and', 'that', 'they', 'are', 'given', 'time', 'to', 'be', 'children', 'then', 'it', 'is', 'good', 'for', 'them', 'and', 'the', 'money', 'earned', 'will', 'give', 'them', 'freedom', 'as', 'adults', 'to', 'do', 'whatever', 'they', 'want']	1	0	1
A20034	We should introduce compulsory voting	against	"['compulsory', 'voting', ""shouldn't"", 'be', 'introduce', 'because', 'it', 'forces', 'undecided', 'people', 'to', 'vote', 'for', 'a', 'random', 'people', 'will', 'ruin', 'the', 'quality', 'of', 'elections']"	1	0	0
